CHB_18107 + CHB_26078 = CHB_17712 + CHB_35425	R02297	8717.431014272472
C03169 + CHB_26078 = C00396 + CHB_35425	R02298	-6814.939214741578
CHB_15422 + C03479 = CHB_16761 + CHB_26078 + CHB_15638	R02301	-56834.371083875245
CHB_16171 + CHB_15377 = CHB_15763 + CHB_16134	R02322	-45264.470641016
CHB_18077 + C00103 = CHB_18361 + CHB_15700	R02328	-14573.642894370714
C03506 = CHB_16881 + CHB_29052	R02340	-27287.226137974125
POS + CHB_15377 = 2 C02273	R02360_kz	4206.220316801453
CHB_15422 + CHB_16119 = CHB_16761 + C03175	R02412	-968.7171200705925
CHB_16119 + CHB_18009 = CHB_30918 + CHB_16474	R02413	49307.14882102539
8 CHB_15751 + CHB_15377 = 8 CHB_16761 + C00718_kz	R02421	-124967.30450146462
CHB_62346 = MAN_10205	R02437	281.61627791973297
CHB_15422 + MAN_10208 = CHB_16761 + CHB_17666	R02439	-14056.292393654643
CHB_4126 + CHB_16908 = C00514 + CHB_15846	R02454	-6856.710362317215
CHB_15980 + CHB_18009 = CHB_17094 + CHB_16474	R02472	23865.589406622166
CHB_15422 + CHB_15980 + CHB_16958 = CHB_16027 + CHB_18361 + CHB_16454	R02473	-46899.7685260945
CHB_16450 + CHB_26078 = CHB_17568 + CHB_11563	R02484	15056.442772085313
CHB_15698 + CHB_15377 = CHB_16450 + CHB_16134	R02485	-16900.23280004706
C00542 + CHB_30031 = C01118 + CHB_17561	R02508	63125.93511297018
CHB_15422 + CHB_30745 + CHB_15346 = CHB_16027 + CHB_18361 + C00582	R02539	-19990.806717494095
CHB_17256 + CHB_26078 = CHB_16708 + CHB_11563	R02557	15609.13174493541
C00844 + CHB_15377 = C00561 + CHB_4167	R02558	690.9942681747489
CHB_37515 = CHB_16108 + C00577	R02568	20940.73783762753
CHB_15422 + CHB_44337 = CHB_16761 + C04133	R02649	22857.116132057214
CHB_63153 + CHB_17659 = C01170 + CHB_15377	R02707	-10990.228583594697
C00700 + CHB_15377 = C00655 + CHB_18361	R02720	-48254.623167937854
CHB_17115 + C03506 = CHB_16828 + CHB_29052 + CHB_15377	R02722	-81818.37535420354
CHB_16551 + CHB_26078 = CHB_4167 + C00103	R02727	16198.595045317139
C00103 = CHB_4170	R02728	-17496.62419767416
C04390 + CHB_15377 = CHB_30089 + CHB_16026	R02733	-4241.850781155634
C04421 + CHB_15377 = CHB_30031 + CHB_16026	R02734	7994.743947417504
CHB_16026 = C00680	R02735	-677.7898110629758
C05512 + CHB_26078 = CHB_17368 + CHB_11563	R02748	-1011.814897557022
CHB_11563 = MAN_10201	R02749	-3629.361509975686
CHB_15774 + CHB_18009 = C00688 + CHB_16474	R02777	18137.666680666152
CHB_15422 + C01212 + CHB_29989 = CHB_16761 + CHB_26078 + C00692	R02783	-32490.638798639004
CHB_15422 + C00692 + C00680 = CHB_16761 + CHB_26078 + C04877	R02788	-39672.98350720754
C02532 + CHB_15377 = CHB_16523 + CHB_26078	R02853	-18896.763105175283
C00748 = C14818 + C05778	R02864	-511.9648158813361
C01137 + C00315 = CHB_17509 + C00750	R02869	23169.826154227732
C02013 + 2 CHB_15377 = 2 CHB_4167 + CHB_17057	R02887_kz	3030.3575526181958
C05399 + CHB_15377 = CHB_17924 + CHB_4139	R02926	1726.6355288503692
CHB_15422 + C00831 = CHB_16761 + C01134	R02971	-14607.289108645404
CHB_15700 = C02097	R02984	-7194.235851162579
C08325 + CHB_15377 = C00844 + CHB_4167	R02985	5295.914220462204
CHB_15422 + CHB_15763 = CHB_18361 + C00857	R03005	-45207.7553345139
CHB_16996 + CHB_15377 = C00860 + CHB_26078	R03013	-13280.552035364875
CHB_15422 + MAN_10205 = CHB_16761 + MAN_10211	R03014	-2813.259592843766
CHB_15422 + CHB_16454 = CHB_16761 + C03492	R03018	-15820.649563103798
CHB_17440 + CHB_15377 = CHB_16836 + CHB_26078	R03024	-76075.01642168697
CHB_15422 + C01134 = CHB_18361 + CHB_57328	R03035	-64614.05655755341
C01300 + C00568 = C00921 + CHB_15377	R03066	-28009.217384614778
C04807 + C00568 = CHB_18361 + C00921	R03067	-61227.266611154075
CHB_18150 = CHB_32364 + CHB_26078	R03083	-127879.04358064447
CHB_32364 = CHB_30918 + CHB_15377	R03084	-5032.084246520448
CHB_17981 + C00320 = C05824 + CHB_30089	R03132	-78547.03231430819
CHB_2181 = MAN_10202	R03163	5999.559516233276
C01024 = C01051 + CHB_15377	R03165	-242508.524605558
C00671 + CHB_15346 + CHB_15846 = C15980 + CHB_16526 + CHB_16908	R03171	-24331.508824561257
CHB_15422 + C01037 + CHB_16526 = CHB_16761 + CHB_26078 + C01909	R03182	-15770.657019707432
C04631 + CHB_16908 = C01050 + CHB_15846	R03191	-54208.71388632688
C04631 + CHB_16474 = C01050 + CHB_18009	R03192	-58539.78520853631
CHB_15422 + C01050 + CHB_16977 = CHB_16761 + CHB_26078 + C01212	R03193	-36270.6959171886
2 CHB_15414 + C01051 = 2 CHB_16680 + C02463	R03194	161903.80330969114
C01051 = C03263 + 4 CHB_16526	R03197	-74347.17726402462
C01077 + CHB_17561 = C02291 + CHB_30089	R03217	-75362.11773513485
C04752 + C04327 = CHB_18361 + CHB_9533	R03223	-20101.600974899426
CHB_15414 + C01092 = C04425 + C01037	R03231	-749.2944176871679
CHB_15422 + MAN_10202 = CHB_16761 + CHB_6220	R03241	-19285.729839061503
CHB_16996 + CHB_16810 = CHB_16426 + CHB_29985	R03243	-7974.963362939481
C01118 + CHB_17561 = C02291 + CHB_30031	R03260	-63125.935112970416
C04352 = C01134 + CHB_16526	R03269	-18894.248586320784
C04281 + CHB_16908 = C01157 + CHB_15846	R03291	-56089.62240721955
C04281 + CHB_16474 = C01157 + CHB_18009	R03293	-60420.693729428574
C01165 + CHB_26078 + CHB_18009 = C03287 + CHB_16474	R03313	20056.867271454306
CHB_15763 + CHB_18361 + CHB_16526 = C03722 + C00119	R03348	21424.924240050546
C01250 + CHB_26078 + CHB_18009 = C04133 + CHB_16474	R03443	20066.65518325474
C04666 = CHB_16426 + CHB_15377	R03457	-47753.95998976476
C04454 + CHB_18009 = C01268 + CHB_16474	R03458	23110.77810060873
C01304 + CHB_15377 = C01268 + CHB_16134	R03459	25648.10463755674
CHB_18021 + C03175 = CHB_26078 + C01269	R03460	-36090.32376792602
CHB_15422 + C01279 = CHB_16761 + C04556	R03471	-14594.000807229808
CHB_28843 + CHB_15414 = C04556 + C05198 + CHB_16643 + CHB_15740 + C00237	R03472	-174614.85035303538
CHB_15422 + C01300 = CHB_16027 + C04807	R03503	-9249.431773994525
C01302 = C03506 + CHB_16526 + CHB_15377	R03508	-58598.98399579429
C04302 = C01302	R03509	-5577.763514050224
C01345 + CHB_15377 = C06196 + CHB_18361	R03531	-48266.271573921375
CHB_17981 + C01528 = C05688 + CHB_30089	R03601	291781.16103165963
CHB_17164 + CHB_15377 = CHB_16634 + CHB_4139	R03634	896.0571287480416
C02013 + CHB_15377 = CHB_3528 + CHB_4167	R03801	16697.19969451634
C06218 + CHB_15377 = C02013 + CHB_4167	R03802	-1006.4628129492339
CHB_30934 = CHB_30719 + CHB_15377	R03896	5682.829684248369
CHB_30719 + CHB_15377 = C06032	R03898	11512.949345380097
C02463 + CHB_15846 = C05778 + CHB_16908	R03947	-9328.792869133875
C02504 = C02631 + CHB_15377	R03968	-11046.425487430766
C04411 = C02631 + CHB_15377	R04001	-19458.815365529037
C02739 + CHB_15377 = C02741 + CHB_18361	R04035	-48421.322540780646
C02741 + CHB_15377 = C04896	R04037	24226.64259617962
C02999 + CHB_15377 = C02713 + CHB_16977	R04112	6618.2826155084185
CHB_15422 + C03090 + CHB_15428 = CHB_16761 + CHB_26078 + C03838	R04144	-36112.46638952807
CHB_15811 + CHB_16810 = CHB_18110 + CHB_29985	R04173	11647.38294129874
C20258 + CHB_16908 = C03972 + CHB_15846 + CHB_15377	R04198	-59054.01838460355
C20258 + CHB_16474 = C03972 + CHB_18009 + CHB_15377	R04199	-63385.08970681272
C03356 = C04309 + CHB_15377	R04206	-9490.56027254599
CHB_15422 + C04640 = CHB_16761 + CHB_26078 + CHB_28843	R04208	-43089.249690984434
CHB_17677 + C03492 + CHB_17561 = CHB_17361 + CHB_18361 + C04352	R04231	-76059.42774769897
C03722 + 2 CHB_15377 + CHB_26078 = C05840 + CHB_16108	R04292	224449.05923043357
CHB_15637 + C03838 = CHB_15635 + C04376	R04325	-6159.220365543151
C03838 + CHB_15638 + CHB_15377 = C04376 + CHB_15635	R04326	-11011.049022249761
CHB_18406 + CHB_18361 = C04051 + C00119	R04378	55347.336613339954
C04053 = C04349	R04383	-4493.316056126845
CHB_15422 + C04079 = CHB_16761 + C04352	R04391	-14606.800266313949
C04489 + CHB_17588 = C04144 + CHB_16643	R04405	-201862.15506859025
C04188 = C04582	R04420	-5287.928848281968
C04411 + CHB_15846 = C04236 + CHB_16908	R04426	13280.106137141003
C04272 + CHB_18009 = C04181 + CHB_16474	R04440	17534.348257980484
C04272 = C00141 + CHB_15377	R04441	-42928.30331864531
C04732 + C15556 = C04332 + 2 CHB_15377 + CHB_26078	R04457	-134795.8154847023
CHB_15422 + C04376 + CHB_18050 + CHB_15377 = CHB_16761 + CHB_26078 + C04640 + CHB_29985	R04463	18538.848965357152
CHB_15422 + C04556 = CHB_16761 + C04752	R04509	2191.5150309078163
C04823 = CHB_29806 + CHB_18406	R04559	31365.876410449622
CHB_15637 + CHB_18406 = CHB_15635 + CHB_18381	R04560	9261.487474749214
CHB_15422 + C05892 + C00993 = CHB_16761 + CHB_26078 + C04702	R04573	-39581.063585143595
CHB_15422 + CHB_28413 + CHB_29991 = CHB_16761 + CHB_26078 + C04823	R04591	-39956.460862117645
CHB_15422 + C04877 + C00993 = CHB_16761 + CHB_26078 + C04882	R04617	-39581.29429701803
C04895 + 3 CHB_15377 = C04874 + 3 CHB_26078	R04620	-78662.42669401006
C06148 = C04895 + CHB_15377	R04639	-33704.86125237934
C04896 = C04916	R04640	-5587.5926384447375
C06010 + C00068 = C05125 + CHB_15361	R04672	12451.071350709535
C05270 + CHB_16238 = CHB_28706 + CHB_17877	R04751	39297.87813124375
CHB_15422 + C05335 + CHB_15377 = CHB_26078 + CHB_18361 + C05691	R04771	-78641.42161771198
C05403 + CHB_15377 = C05394 + CHB_4167	R04783	-1006.484763075161
C05692 + CHB_15377 = CHB_16335 + C05698	R04936	56105.39761809114
C05702 + C05688 = C05699 + CHB_26078	R04944	254094.90551124484
C01077 + C05688 = C05699 + CHB_30089	R04945	255662.90153920767
C01118 + C05688 = C05699 + CHB_30031	R04946	267899.08416137216
C05766 = C05768 + 4 CHB_16526	R04972	-74347.28539714636
C05839 + CHB_15377 = C05838 + CHB_4167	R04998	58326.63742398989
CHB_15422 + C05893 + CHB_16134 = CHB_16761 + CHB_26078 + C05894	R05030	-17489.807298794913
C05897 + CHB_16264 = C05898 + CHB_17659	R05032	-2559.9107585774036
C05922 + CHB_15377 = C05923 + CHB_15740	R05046	-20914.1382808419
C05923 = C06148	R05048	-5295.974545342266
C05947 + CHB_16810 = C05946 + CHB_29985	R05052	-14657.125935629709
C06007 + CHB_18009 = C14463 + CHB_16474	R05068	17534.78903679864
C06006 = C14463	R05069	0.6429930520243943
C06007 = C00671 + CHB_15377	R05070	-42927.99757216056
C06010 = C04181	R05071	0.454331653600093
C06055 + CHB_16810 = C06054 + CHB_29985	R05085	-14420.397937806556
C06055 + CHB_15377 = C06056 + CHB_26078	R05086	-15425.269796190434
C06216 + CHB_15377 = C06217 + CHB_4167	R05141	-1006.4620852866501
C06217 + CHB_15377 = C06218 + CHB_4167	R05142	-1006.4624575074122
C06376 + CHB_15377 = C06377 + CHB_30089	R05168	-5026.995745404129
CHB_15351 + CHB_27625 = CHB_15346 + CHB_7125	R05332	-25044.402460827143
C05404 + CHB_15377 = CHB_4139 + CHB_28053	R05549	29705.418408402707
CHB_35181 = C00568 + CHB_15361	R05553	-88715.49384865504
C04442 = CHB_29052 + CHB_15361	R05605	14787.81497371901
C00514 = CHB_17032 + CHB_15377	R05606	-47189.890935087955
C04574 + CHB_15377 = C17556 + CHB_26078	R05627	-31563.602174053085
C04702 + C17556 = CHB_16695 + C04851	R05629	12525.766026134603
C04882 + C17556 = CHB_16695 + C05897	R05630	12525.976767535787
C11434 + CHB_17677 = C11435 + CHB_18361	R05633	-49507.921459869016
C11435 + CHB_15422 = C11436 + CHB_16761	R05634	-4347.4599008575315
CHB_15361 + CHB_29052 = C11437 + CHB_16526	R05636	-33193.72941534092
C11436 = C11453 + CHB_17361	R05637	1848261.935435298
C04851 + CHB_16264 = C05893 + CHB_17659	R05662	-2559.777418380836
CHB_16108 + CHB_16908 = C00623 + CHB_15846	R05679	-10496.100667866645
CHB_16108 + CHB_16474 = C00623 + CHB_18009	R05680	-14827.171990075556
C11434 + CHB_18009 = C11437 + CHB_16474	R05688	21344.699237967143
C04203 + CHB_17296 + 2 CHB_18009 = C03764 + 2 CHB_16474	R05711	54528.2822719363
C11536 + CHB_15377 = C11537 + CHB_26078	R05789	-20665.4445396793
CHB_16410 + CHB_16810 = CHB_17310 + CHB_29989	R05839	-2947.136668031104
CHB_17666 = CHB_16332	R05850	-322.559092604788
C00448 + 8 CHB_16584 = C04574 + 8 CHB_18361	R06447	-725186.5010297121
CHB_15700 = C11907 + CHB_15377	R06513	-80134.79710285654
C11907 = C00688	R06514	0.0
C12214 + CHB_52742 = C12215 + MAN_10207	R06590	-315.18088307231665
CHB_1989 + CHB_17622 + CHB_16474 = CHB_15635 + CHB_63528 + CHB_18009	R06613	-85472.36009252875
C03263 + 2 CHB_15414 = C01079 + 2 CHB_16526 + 2 CHB_16643 + 2 C05198	R06895	-299652.75632066675
CHB_17044 + CHB_15846 = CHB_61553 + CHB_16908	R07133	13952.154808683437
CHB_1989 + CHB_16908 = CHB_15641 + CHB_15846	R07168	-44009.15330675262
2 CHB_15346 + CHB_18009 = C02015 + CHB_16474	R07175	29787.253460865468
CHB_15414 + C01051 = CHB_16680 + C15527	R07237	87991.93876862677
CHB_15414 + C15527 = CHB_16680 + C02463	R07238	73911.86454106472
C19632 + CHB_26078 = CHB_4167 + C00103	R07264_kz	11580.878689726349
C04454 + CHB_15377 = C04732 + CHB_26078	R07280	-15626.482553084526
CHB_17363 = C15556 + CHB_15740	R07281	-79997.55433574895
CHB_15351 + CHB_15361 + CHB_15377 = CHB_30934 + CHB_15346	R07399	-39343.31514402738
CHB_15422 + CHB_28843 + C00288 = CHB_16761 + CHB_26078 + C15667	R07404	-587414.8819194033
C15667 = CHB_28413	R07405	-32198.731050620554
C02273 + CHB_15377 = 2 CHB_4153	R07413	6759.644122541562
CHB_29052 + CHB_17363 + CHB_18050 = C00018 + CHB_29985 + CHB_26078 + 3 CHB_15377	R07456	-321394.38973688136
C16675 + 2 CHB_18009 = C15996 + 2 CHB_16474	R07605	33085.09617769043
CHB_16026 + CHB_16810 = C03972 + CHB_29985 + CHB_15377	R07613	-69156.97658786864
C04900 + CHB_15377 = C12632 + PBC_444791	R08127	62953.60541894016
C02630 + CHB_15846 = CHB_16810 + CHB_16908	R08198	19610.520894185873
C16635 + CHB_15377 = C12739 + CHB_16134	R08221	-21060.316607059824
C07649 + C00119 = C16634 + CHB_18361	R08231	-49215.627582302026
C02380 + C00119 = C04646 + CHB_18361	R08237	1311951.9624593067
C16614 + C00119 = C16615 + CHB_18361	R08238	-50286.06799874181
C04646 + CHB_15846 + CHB_15377 = C16618 + CHB_16908	R08240	224219.53235852183
C16618 + CHB_15422 + CHB_18050 + CHB_15377 = C16619 + CHB_16027 + CHB_18361 + CHB_29985	R08244	-253187.31671104932
C07648 + C00119 = C16619 + CHB_18361	R08245	1312478.4394235134
C11376 + CHB_15377 = C11173 + PBC_444791	R08260	62979.68072600558
C01137 + C01672 = CHB_17509 + C16565	R08359	23171.91804153846
C15586 + CHB_26078 = C15587 + CHB_35425	R08368	33200.98062811635
CHB_16027 + C00094 + CHB_16238 = CHB_17709 + CHB_17877	R08553	-509715.3731509996
MAN_10207 + CHB_29052 = C00279 + CHB_61553	R08575	1354.5002484753495
C02492_kz + CHB_15377 = 2 C17207_kz	R08612_kz	4206.303526446223
C17207_kz + 3 CHB_15377 = 4 CHB_4208	R08614_kz	7885.647223876353
CHB_15361 + CHB_16763 = C06006 + CHB_16526	R08648	-38782.904022545
CHB_15422 + C00288 + C00136 = CHB_16761 + CHB_26078 + C18026	R08924	-600699.1724129843
C02962 = C18096	R09030	-4493.325533201045
CHB_17115 + C01217 = C04377 + CHB_15428 + CHB_15377	R09099	-23424.12234084052
C05698 + C04489 = C05335 + C04144	R09365	-51594.43715558387
CHB_15996 + CHB_15414 + CHB_16908 = C21310 + C05198 + CHB_16643 + CHB_15846	R09394	-253858.72912860126
CHB_15422 + C19709 + CHB_29991 = CHB_16761 + CHB_26078 + C19710	R09592	-38744.16541399405
CHB_15422 + C19710 + CHB_16467 = CHB_16761 + CHB_26078 + C19713	R09593	-18161.104489703546
CHB_17509 + CHB_15377 = C19787 + CHB_16134	R09660	-24957.7625935745
CHB_15422 + C05924 = CHB_18361 + C19848	R09726	817313.7448104715
C19848 + C06232 = C18237 + CHB_16027 + CHB_15377	R09735	-1185885.5354170364
C01674 + CHB_26078 = CHB_506227 + CHB_7125	R09942	20690.675010404084
C20251 = C00691	R09952	0.0
C04895 + CHB_15377 = C20239 + CHB_15343 + CHB_18036	R09959	2760293.9711370915
C20248 + CHB_16134 + CHB_15422 = C15996 + CHB_16761 + CHB_26078 + CHB_15377	R09978	-6863.374491121009
C20239 = C20248 + CHB_16134	R10002	-38280.24663729477
C05143 + CHB_15377 = C03742 + CHB_4167	R10035	691.0182326377253
C08334 + CHB_15377 = C18796 + CHB_4167	R10039	-4052.0026119522227
C01594 + CHB_15377 = C02659 + CHB_4167	R10040	-4051.9987112976523
CHB_52742 + CHB_29052 + CHB_18050 = C00018 + CHB_29985 + 3 CHB_15377 + CHB_26078	R10089	-320418.54369544936
CHB_18051 + CHB_15361 = C20258 + CHB_15377	R10147	-78211.27199906064
C04411 = C02504	R10170	-8412.38987809827
C20463 + CHB_26078 = C15587 + CHB_11563	R10244	13598.237408937595
C04807 + C20559 = C20562 + CHB_18361	R10339	-61133.39718634117
C04752 + C20247 = CHB_9533 + CHB_18361 + CHB_16526	R10712	-32492.36059795774
C20861 = C20236	R10810	0.0
C17207_kz + 2 CHB_26078 = C20861 + 2 CHB_35374	R10811_kz	35026.58909023553
C11453 + C02745 = C11811 + CHB_15377 + C02869	R10859	-1906417.0435416277
C04865 + CHB_15377 = C04053 + C04255	R10867	27692.773243011878
C02013 + CHB_15377 = 2 CHB_17057	R11308_kz	14292.876343220676
C02013 + 3 CHB_15377 = 4 CHB_4167	R11308_kz2	-8232.161237983819
C04752 + C20246 = CHB_18361 + CHB_9533 + CHB_16526	R11312	-45421.25460731238
CHB_18077 + CHB_15377 = CHB_63528 + CHB_18361	R11323	-57915.41397803975
C21310 + CHB_15377 = C18239 + CHB_18361	R11372	1334006.5041991835
C21336 + CHB_26078 = CHB_4208 + CHB_35374	R11398_kz	16329.959237974428
C18237 + CHB_15996 = C19871 + CHB_18361	R11581	1069820.4605573313
CHB_17886 = CHB_4126	R11624	-5068.551832428726
CHB_15996 + CHB_15740 = CHB_16497 + CHB_16526 + CHB_15377	R11633	-89014.35832281588
CHB_15422 + CHB_15740 = CHB_16284 + CHB_16526 + CHB_15377	R11634	-89403.65123047263
CHB_15713 + CHB_15740 = CHB_17625 + CHB_16526 + CHB_15377	R11635	-91641.7059752683
CHB_17677 + CHB_15740 = CHB_16311 + CHB_16526 + CHB_15377	R11636	-100014.67440284332
C04895 = C01300 + C21615	R11719	-6685.297975373542
C04916 + CHB_16134 = CHB_18406 + C04666 + CHB_15377	R12152	-68442.10108976986
rhaos + CHB_15377 = 2 CHB_62346	Ram106B	3853.0878638465365
POS2 + CHB_15377 = C04053 + CHB_62346	RhiN	27516.152114110155
C00255 + CHB_15422 + CHB_15377 = C00255 + CHB_16761 + CHB_26078	RibU	-29652.66695243836
CHB_15422 + CHB_17561 + C11437 + CHB_17895 = C04327 + CHB_16977 + CHB_16027 + CHB_16526 + CHB_15377 + CHB_18361 + C17467	THZPSN	-238962.25678721847
C00237 = C00237	TP_CO	0.0
CHB_16526 = CHB_16526	TP_CO2	0.0
C00282 = C00282	TP_H2	0.0
CHB_16134 = CHB_16134	TP_NH3	0.0
CHB_18385 = CHB_18385	ThiT	0.0
C00238 = C00238	TrkH	0.0
C01630 + CHB_15377 = 2 CHB_53455	XLBASE	26568.074970281683
XOS + CHB_15377 = 2 C01630	XOSASE	4206.330023735762
XGOS-xxxg + 3 CHB_15377 = 3 CHB_53455 + C02013	XylS	65068.70437004953
C00707_kz + 2 CHB_15377 = 2 XOS + AXOS	Xylase	8412.574995486531
CHB_15377 + CHB_15422 + CHB_53455 = CHB_16761 + CHB_26078 + CHB_53455	XyloseABC	-29652.66695243839
C00038 = C00038	Zn2efflux	0.0
AXOS + CHB_15422 + CHB_15377 = AXOS + CHB_16761 + CHB_26078	axosABC	-29652.66695243836
C00076 + CHB_15422 + CHB_15377 = C00076 + CHB_16761 + CHB_26078	caEfflux	-29652.66695243836
CHB_17057 + CHB_15422 + CHB_15377 = CHB_17057 + CHB_16761 + CHB_26078	celbABC	-29652.66695243836
C00175 + CHB_15377 + CHB_15422 = C00175 + CHB_16761 + CHB_26078	coEfflux	-29652.66695243836
C02013 + CHB_15422 + CHB_15377 = C02013 + CHB_16761 + CHB_26078	cosABC	-29652.66695243836
C00070 + CHB_15422 + CHB_15377 = C00070 + CHB_16761 + CHB_26078	cuEfflux	-29652.66695243836
CHB_17561 = CHB_17561	cysT	0.0
C14818 + CHB_15996 + CHB_15377 = C14818 + CHB_17552 + CHB_26078	fe2t	-30389.389512055088
CHB_2181 + CHB_15377 + CHB_15422 = CHB_2181 + CHB_16761 + CHB_26078	fucABC	-29652.66695243836
CHB_16526 + CHB_15377 = C00288	hco3	589940.9681061115
C00288 + CHB_15422 + CHB_15377 = C00288 + CHB_16761 + CHB_26078	hco3ABC	-29652.66695243836
CHB_15422 + CHB_15377 + CHB_17191 = CHB_16761 + CHB_26078 + CHB_17191	ileABC	-29652.66695243836
C19632 + CHB_15422 + CHB_15377 = C19632 + CHB_16761 + CHB_26078	kojABC	-29652.66695243836
CHB_36219 + CHB_15377 + CHB_15422 = CHB_36219 + CHB_16761 + CHB_26078	lacABC	-29652.66695243836
CHB_15422 + CHB_15377 + CHB_15603 = CHB_16761 + CHB_26078 + CHB_15603	leuABC	-29652.66695243836
CHB_17306 + CHB_15422 + CHB_15377 = CHB_17306 + CHB_16761 + CHB_26078	malABC	-29652.66695243836
CHB_15589 = CHB_15589	malateT	0.0
CHB_4208 + CHB_15377 + CHB_15422 = CHB_4208 + CHB_16761 + CHB_26078	manABC	-29652.66695243836
C01935_kz + CHB_15422 + CHB_15377 = C01935_kz + CHB_16761 + CHB_26078	mdosABC	-29652.66695243836
CHB_28053 + CHB_15377 + CHB_15422 = CHB_28053 + CHB_16761 + CHB_26078	melibABC	-29652.66695243836
C06232 + CHB_15422 + CHB_15377 = C06232 + CHB_16761 + CHB_26078	moABC	-29652.66695243836
C17207_kz + CHB_15422 + CHB_15377 = C17207_kz + CHB_16761 + CHB_26078	mosABC	-29652.66695243836
C01342 = CHB_16134	nh4	-85046.58149760084
C01342 = C01342	nh4t	0.0
C19609 + CHB_15422 + CHB_15377 = C19609 + CHB_16761 + CHB_26078	niUpt	-29652.66695243836
CHB_26078 + CHB_15422 + CHB_15377 = 2 CHB_26078 + CHB_16761	piABC	-29652.66695243836
CHB_18361 + CHB_15377 = 2 CHB_26078	piH	-14500.841980150224
CHB_26078 + C01330 = CHB_26078 + C01330	pit	0.0
POS + CHB_15422 + CHB_15377 = POS + CHB_16761 + CHB_26078	posABC	-29652.66695243836
POS2 + CHB_15422 + CHB_15377 = POS2 + CHB_16761 + CHB_26078	posABC-2	-29652.66695243836
CHB_62346 + CHB_15377 + CHB_15422 = CHB_62346 + CHB_16761 + CHB_26078	rhaABC	-29652.66695243836
rhaos + CHB_15422 + CHB_15377 = rhaos + CHB_16761 + CHB_26078	rhaosABC	-29652.66695243836
C00369_kz + CHB_15377 = 2 C01935_kz	starchASE	4206.303526446194
CHB_16551 + CHB_15422 + CHB_15377 = CHB_16551 + CHB_16761 + CHB_26078	trehABC	-29652.66695243836
CHB_17568 = CHB_17568	uraUpt	0.0
CHB_15422 + CHB_15377 + CHB_16414 = CHB_16761 + CHB_26078 + CHB_16414	valABC	-29652.66695243836
C20679 + CHB_15422 + CHB_15377 = C20679 + CHB_16761 + CHB_26078	wo4ABC	-29652.66695243836
XGOS-xxxg + CHB_15422 + CHB_15377 = XGOS-xxxg + CHB_16761 + CHB_26078	xgosABC-1	-29652.66695243836
XGOS-xllg + CHB_15422 + CHB_15377 = XGOS-xllg + CHB_16761 + CHB_26078	xgosABC-2	-29652.66695243836
XOS + CHB_15422 + CHB_15377 = XOS + CHB_16761 + CHB_26078	xosABC	-29652.66695243836
XOS2 + CHB_15422 + CHB_15377 = XOS2 + CHB_16761 + CHB_26078	xosABC-2	-29652.66695243836
C00038 + CHB_15422 + CHB_15377 = C00038 + CHB_16761 + CHB_26078	znABC	-29652.66695243836
C00038 + CHB_15377 + CHB_15422 = C00038 + CHB_16761 + CHB_26078	znEfflux	-29652.66695243836
